OBJECTID,Tract,ZIP,Population,CIscore,CIscoreP,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Pesticides,Pesticides_Pctl,Tox_Releases,Tox_Releases_Pctl,Traffic,Traffic_Pctl,Drinking_Water,DrinkingWaterPctl,Lead,Lead_Pctl,Cleanups,Cleanups_Pctl,GroundwaterThreats,GW_Threats_Pctl,Haz_Waste,Haz_Waste_Pctl,Imp_Water_Bodies,ImpWaterBodPctl,Solid_Waste,Solid_Waste_Pctl,Pollution,PollutionScore,Pollution_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,LowBirthW_Pctl,Cardiovascular,Cardiovasc_Pctl,Education,Education_Pctl,Ling_Isol,Ling_Isol_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemploy_Pctl,HousBurd,HousBurd_Pctl,PopChar,PopCharScore,PopCharP,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,ApproxLoc,DAC_category,Shape__Area,Shape__Length
2014,6037600400,90047,4147,40.91150098,76.48764498,0.04259906,29.89421282,12.11332221,85.41381456,0.083817845,31.20099564,0.172144737,30,6773.363363,95.01125281,748.6045308,40.3125,373.7939205,39.54040215,75.22051692,84.95274102,12.6,70.25009332,1,6.973269135,0.02,2.514890801,0,0,0.95,26.73539519,43.45873648,5.306303092,52.70690728,139.63,98.2552343,10.55,99.74339235,19.73,86.39082752,12.2,48.83573779,0,0,22.5,39.62311558,12.8,93.83133784,28.1,86.98352345,74.32561383,7.709981935,85.75390822,15.2399,64.5527,20.2074,15.674,2.4355,78.1047,0,0,0,3.7859,Los Angeles,Westmont,CalEnviroScreen 4.0 Top 25%,1428016.734375,5857.99192271733
2015,6037132900,91335,3885,49.22981371,87.07766011,0.06133785,84.57996266,13.67637814,96.71437461,0.093193892,34.92221531,1.889632038,47.37931034,656.6966756,56.88922231,915.5161098,52.7375,726.638249,83.12726364,46.99649621,47.30938878,9,58.17469205,0,0,0.275,46.35340834,10,82.96934061,14.5,95.6930126,60.85096671,7.429890949,91.94772869,59.9,68.84346959,5.49,64.17757249,14.44,63.04835494,12.8,50.24044546,14.5,76.07254026,25.5,45.36432161,7.1,68.40187402,22.4,71.88846641,63.87499761,6.625913361,71.33131619,10.0644,72.8185,17.1171,23.5779,58.4813,1.7246,0,10.296,0,5.9202,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1748103.30859375,6705.65840433629
2016,6037461600,91103,6058,39.12849163,73.66364095,0.05763123,76.93839452,11.45244565,60.08711886,0.498503902,89.85687617,0,0,1040.498352,64.4036009,1460.271969,77.25,634.1263363,71.12526539,70.12572639,79.25645873,0,0,3,22.11522497,0.1,16.63798809,2,23.87652247,3.5,66.68957617,51.86443033,6.332636641,75.28313628,55.76,63.84596211,8.67,98.30638953,11.87,45.02741775,28.5,78.23335864,8,53.36310732,40.3,69.56030151,2.8,14.39354503,14.3,34.8035488,59.56534769,6.178862589,65.00252143,10.6636,78.0786,11.2578,56.7514,12.9746,13.8495,0.6273,11.588,0,4.2093,Los Angeles,Pasadena,CalEnviroScreen 3.0 Disadvantaged Communities Only,2430542.984375,6633.63791778937
2017,6037404803,91706,1719,48.45439202,86.0816944,0.05679963,75.12134412,11.99457613,77.85936528,0.2989916,76.32856254,0.183070055,30.5862069,1943.280273,78.65716429,2753.37909,94.4625,822.2784832,95.31659798,63.80544502,71.3547574,15,74.93467712,29.5,78.86435331,0.2,35.6187955,3,33.15833683,0,0,64.81228573,7.913567214,95.7311761,54.7,62.61216351,4.26,32.75596613,12.08,46.58524427,25.8,74.65198684,13.7,73.36581405,38.6,67.01005025,9.6,84.57834461,18,54.06844106,59.02635933,6.122951977,63.99394856,10.7621,76.4398,12.7981,77.4287,12.1582,0,0,10.1803,0.2327,0,Los Angeles,Baldwin Park,CalEnviroScreen 4.0 Top 25%,702042.296875,5198.88662131037
2018,6037404802,91706,4196,62.77165284,96.98688855,0.05763123,76.93839452,11.95834831,76.20410703,0.475357605,88.87367766,0.124694054,27.31034483,1899.785685,78.15703926,2317.227733,90.7875,745.1908893,84.92569002,65.73561231,73.87523629,12,68.94363568,25.75,75.56035198,0.265,45.01654533,3,33.15833683,0,0,64.60125712,7.887800663,95.53204729,66.86,76.12163509,7.59,94.50859636,14.78,65.06729811,28.9,78.75221463,23.7,91.01366897,34.4,60.79145729,8.6,78.96928683,20.5,64.81622307,76.71720667,7.958067846,88.81744831,13.346,74.857,11.7969,73.2602,4.4566,1.3584,0.6435,17.7312,2.4547,0.0953,Los Angeles,Baldwin Park,CalEnviroScreen 4.0 Top 25%,1538383.97265625,5692.04689363321
2019,6037405001,91706,6029,50.26821297,88.21230459,0.060311,82.47666459,11.8354872,70.76540137,0.079535258,29.65774736,0.006521098,10.93103448,1744.423604,76.30657664,555.0166348,25.1,745.1908893,84.92569002,80.8555409,90.05671078,14,73.36692796,25.85,75.67657314,0.155,27.08140304,2,23.87652247,9.35,89.32416953,58.47335851,7.13958546,88.69943995,66.86,76.12163509,5.7,68.86066205,14.78,65.06729811,33.8,84.18121994,16.9,81.18825281,32.4,57.62562814,5.7,53.8912025,17.5,51.77439797,67.87433601,7.040774742,77.15582451,10.267,76.3974,13.3355,85.52,2.8031,0.5805,0,10.5988,0,0.4976,Los Angeles,Baldwin Park,CalEnviroScreen 4.0 Top 25%,2480208.51171875,7067.17590733551
2020,6037190510,90028,4051,46.18886394,83.4720121,0.04978792,60.65961419,12.00004387,78.13316739,0.978818972,98.12072184,0,0,1409.177653,71.61790448,1447.258287,76.8625,787.9403354,92.53153491,57.4485408,62.16761185,5.5,44.00895857,4.5,27.76025237,0.37,58.26604897,0,0,0,0,53.67677188,6.553923185,79.56440572,46.56,51.34596211,6.58,84.61637157,12.06,46.42323031,15.1,55.53024551,24.1,91.46027879,50.8,82.78894472,5.2,46.99375325,40.1,98.64385298,67.93930152,7.047513777,77.24407463,9.2076,83.1153,7.6771,39.7186,35.7196,6.196,0,16.4157,0.2469,1.7033,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,466025.30078125,2938.90441810032
2021,6037502100,90606,5036,51.42150326,89.34694907,0.05022962,62.5264468,11.97360073,77.06285003,0.298127632,76.24144368,0,0,2680.837036,83.45836459,1004.832001,58.15,757.4252943,86.4118896,75.69734172,85.36862004,78.75,98.67487869,50.5,90.32043832,5.76,98.18663137,0,0,0,0,63.24709779,7.722458077,94.48662103,49,55.19690927,6.85,88.40133436,17.53,78.43968096,26.1,75.09491268,9.4,59.37203952,29.1,52.4120603,3.6,25.23425299,19.2,59.7338403,64.19103134,6.658696331,71.70953101,11.8546,71.3066,16.8388,81.1557,15.7863,0.9929,0.2383,1.3503,0.4766,0,Los Angeles,Whittier,CalEnviroScreen 4.0 Top 25%,2812423.56640625,7437.39075939767
2022,6037502200,90606,6937,58.58668059,94.83106404,0.04939042,59.68886123,12.12818912,86.1356565,0.29067182,75.33291848,0.000158793,2.172413793,2806.199016,83.97099275,2596.620899,93.4375,821.0835388,95.27913076,72.65757694,82.0415879,6.6,47.34975737,13.75,55.63672588,4.725,97.57776307,3,33.15833683,0,0,63.753094,7.784240114,94.89732421,60.7,69.81555334,6.19,78.85552989,22.6,94.35443669,29.1,79.06859023,10.5,63.68926783,30.1,54.14572864,5.3,48.25611661,23.4,75.34854246,72.5550779,7.526319812,83.39636914,12.0801,74.2972,13.6226,91.1777,5.5644,0.1442,0,2.7822,0,0.3316,Los Angeles,West Whittier-Los Nietos,CalEnviroScreen 4.0 Top 25%,2577351.5859375,6999.14108152788
2023,6037502301,90606,5794,62.48309497,96.79778114,0.04863521,56.96328563,12.14573075,86.83260734,0.463703835,88.26384568,0.031228927,18.20689655,2956.073975,84.64616154,2437.969208,92.0125,821.0835388,95.27913076,75.79008658,85.4568368,37.1,92.44120941,31.55,80.88992197,10.92,99.60291198,3,33.15833683,5.95,78.41924399,76.27254697,9.312862835,99.72619788,54.29,62.15104686,5,52.36079035,20.21,87.99850449,29.6,79.72665148,12.3,69.4681283,31.5,56.21859296,4.7,40.60385216,20.1,63.25728771,64.67917488,6.709332681,72.47856783,12.8409,71.4705,15.6886,92.009,4.2113,0.9493,2.3127,0.4833,0,0.0345,Los Angeles,West Whittier-Los Nietos,CalEnviroScreen 4.0 Top 25%,2329256.23828125,6429.52632120236
2024,6037553200,90706,7637,35.56683182,68.53252648,0.04539285,42.56378345,12.00051037,78.19539515,0.36592997,82.45177349,2.67948032,49.79310345,5707.413249,93.63590898,767.0272784,41.7625,499.6891912,60.50955414,81.01465208,90.15752993,0,0,2.5,16.75244895,0.29,47.59761747,3,33.15833683,0,0,51.4230226,6.278740845,73.9639079,50.6,57.45264207,5.18,57.09520144,14.92,65.83998006,15.7,56.97291825,8.9,57.40966301,23.9,42.4120603,4.9,43.0895367,16.3,45.5513308,54.60818817,5.664644025,57.00958144,14.1679,75.3437,10.4884,63.4542,15.6868,7.7779,0.1309,11.7062,0,1.2439,Los Angeles,Bellflower,CalEnviroScreen 3.0 Disadvantaged Communities Only,2803249.41015625,7501.55350400512
2025,6037554801,90701,2744,38.02357442,72.18860313,0.04435661,37.57311761,11.91444789,73.76477909,0.469045175,88.56253889,0,0,4296.663249,90.4476119,3761.535698,98.3625,542.3945035,64.06893968,70.39911391,79.64713296,0,0,32,81.33820355,0.51,70.07279947,0,0,0.2,9.667812142,55.10747269,6.728611469,82.6260112,28.9,23.2552343,5.44,62.98434693,12.37,49.50149551,35.3,85.58592761,13.5,72.75680065,48.1,79.8241206,3.6,25.23425299,18.2,55.13307985,54.47693096,5.651028387,56.83308119,10.9694,79.0816,9.949,76.5306,7.0335,2.6968,0,10.2041,0,3.535,Los Angeles,Artesia,CalEnviroScreen 3.0 Disadvantaged Communities Only,1313841.88671875,5553.88522690931
2026,6037553701,90723,3981,62.66456696,96.92385275,0.0438112,35.15868077,12.05769894,81.64281269,0.397327115,84.67952707,0,0,9357.433392,97.03675919,3428.127249,97.5375,357.9298713,36.69289372,76.42878794,86.03654694,11.8,65.04292647,30.25,79.82732857,1.895,92.21707478,7,66.73666527,13.5,95.00572738,69.8207082,8.525094602,98.3322962,61.83,71.34845464,4.65,42.51988709,18.28,81.81704885,47.4,94.96330043,14.3,75.53119502,60.5,92.02261307,4.8,41.8401874,24.3,78.11153359,70.86111471,7.350600772,81.16490166,14.3934,78.5481,7.0585,93.0922,3.366,1.8337,0,1.3062,0,0.4019,Los Angeles,Paramount,CalEnviroScreen 4.0 Top 25%,1581781.71875,6797.48197540034
2027,6037553801,90723,4954,60.4350985,95.9404942,0.0438112,35.15868077,12.0879027,83.59676416,0.205064245,63.03671437,0,0,9571.990115,97.16179045,806.7372663,44.7625,280.6727453,18.88347696,64.05228307,71.66981727,25.85,86.6181411,26.55,76.39050307,3.39,96.71740569,7,66.73666527,4.7,72.6002291,61.12667495,7.463554869,92.27131301,61.83,71.34845464,5.94,74.01847575,18.28,81.81704885,36.8,87.12984055,11.2,66.23359047,56.1,88.31658291,9.8,85.48932847,23.2,74.79087452,78.06001823,8.09736105,90.41855774,16.4715,78.2196,5.3088,85.3654,0.9891,9.4469,0,0.7872,2.7856,0.6258,Los Angeles,Paramount,CalEnviroScreen 4.0 Top 25%,1893243.421875,5817.42560606934
2028,6037553502,90723,4066,46.77565626,84.11497731,0.04435661,37.57311761,11.94880378,75.64405725,0.200611451,62.12818917,0,0,7483.85319,95.71142786,898.3559652,51.4,326.4445994,30.73560634,62.57384258,69.3131695,5.15,42.8331467,24.8,74.1989042,1.17,87.45201853,7,66.73666527,6.5,81.19129439,58.70293258,7.167616408,89.06036092,56.27,64.29461615,5.34,60.71336926,16.71,74.88783649,33,83.44722855,17.7,82.63635133,28.6,51.57035176,2.2,7.769390942,22,70.53231939,62.91153451,6.525970922,70.0706001,13.5022,76.9061,9.5917,69.2818,9.1736,13.3792,0,6.788,0,1.3773,Los Angeles,Paramount,CalEnviroScreen 4.0 Top 25%,1842735.4140625,5673.927921053
2029,6037553601,90723,4699,58.80752245,95.0075643,0.04435661,37.57311761,12.04480755,80.84629745,0.320808033,78.45675171,0,0,8538.946738,96.54913728,2768.637807,94.525,293.2806295,22.8425128,68.04471067,76.5973535,22.1,83.89324375,52.3,90.75211689,2.6,94.95698213,7,66.73666527,23.25,99.01489118,69.63944081,8.50296189,98.27006845,50.24,56.91674975,5.84,71.78598922,15.1,66.86191426,36.5,86.86408504,10.8,64.81255921,44.7,75.7160804,4.5,37.71473191,23.5,75.67807351,66.67266188,6.916122077,75.41603631,11.8323,78.8253,9.3424,85.7416,3.8093,4.9372,0,4.8095,0,0.7023,Los Angeles,Paramount,CalEnviroScreen 4.0 Top 25%,2962617.48828125,9890.0947830128
2030,6037106520,91342,5920,49.92642069,87.77105396,0.06718273,97.00062228,10.92897449,54.29993777,0.33294252,79.62663348,0,0,611.164327,55.5263816,386.8328073,13.3375,726.638249,83.12726364,66.45888659,74.61877757,7.9,52.33296006,30.3,79.96015275,4.345,97.39245533,0,0,6.15,80.11454754,58.78143407,7.177201425,89.22215308,63.98,73.29262213,6.51,83.69258404,13.45,57.12861416,35,85.32017211,14.3,75.53119502,34.7,61.28140704,2.1,7.144716294,26.8,84.46134347,67.05952011,6.95625185,76.04639435,15.9966,70.8615,13.1419,88.9189,8.4797,0.2703,0,2.1284,0,0.2027,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,3244207.8359375,7307.72140038859
2031,6037553901,90723,6773,46.49576191,83.86283409,0.0438112,35.15868077,11.96818163,76.71437461,0.267772172,72.78158058,0,0,7437.286662,95.64891223,887.4212652,50.575,339.5981216,34.78206569,72.79356233,82.23062382,11.95,65.26689063,39.05,85.55537108,1.68,91.43613501,0,0,1.85,44.16953036,56.41946495,6.888805463,85.18979465,49.73,56.16899302,6.84,88.23453939,14.64,64.31954138,32.5,82.99164768,15.3,78.0484504,27.1,48.73115578,3.8,28.20145757,20.5,64.81622307,65.06607241,6.749466531,73.02067574,14.2182,74.5312,11.2506,84.7483,5.33,4.5327,0,3.1596,0,2.2294,Los Angeles,Paramount,CalEnviroScreen 4.0 Top 25%,1864518.83203125,5791.54735217374
2032,6037543501,90745,7457,53.66682842,91.43973777,0.04050375,22.19041693,11.9802672,77.36154325,0.608044655,93.15494711,0.741688923,40.75862069,11846.09326,98.17454364,2418.758141,91.8625,316.1323339,29.37429749,54.59942396,58.00882168,53.85,96.52855543,30.4,79.99335879,0.515,70.16545334,3,33.15833683,29.5,99.63344788,67.87241772,8.287208722,97.423771,67.35,76.63260219,5.52,65.02437773,18.5,82.71435693,15.6,56.73247279,10,61.90282853,29.4,52.87688442,6,57.24882874,11.7,21.57160963,62.42848522,6.47586301,69.37720625,9.1324,72.2945,18.5732,27.3971,6.1285,6.1285,0,52.434,5.3641,2.5479,Los Angeles,Carson,CalEnviroScreen 4.0 Top 25%,3882515.73828125,12740.5881146439
2033,6037572400,90810,1425,51.08372256,88.9813414,0.04050375,22.19041693,11.66595061,65.05289359,1.33897,99.1661481,14.40613162,62.93103448,13155.93327,98.54963741,3703.364708,98.25,339.0441176,34.7321094,63.18134901,70.29615627,2.25,27.49160134,13.25,54.78997177,0.05,7.346128392,11,86.95926081,1.25,38.99198167,60.30262928,7.362939057,91.30056005,79.55,84.833001,5,52.36079035,21.11,90.83998006,16.6,58.92179195,1.5,11.27351468,33.1,58.79396985,11.2,90.330557,21.7,69.45500634,66.88311255,6.937952652,75.70600101,11.2281,77.0526,11.7193,40.5614,3.1579,27.7895,0,16.4211,1.193,10.8772,Los Angeles,Long Beach,CalEnviroScreen 4.0 Top 25%,811809.53125,4683.53465064691
2034,6037572002,90807,4723,42.11285136,78.21482602,0.04125212,24.87865588,10.79314841,53.52831363,0.321666339,78.54387057,0,0,17780.84342,99.37484371,2137.245058,89.0125,339.0441176,34.7321094,48.38795627,49.28796471,9,58.17469205,37.8,84.84144114,0.32,52.64063534,11,86.95926081,0.25,11.59221077,55.3937375,6.763564346,83.12383323,52.75,59.93270189,8.33,97.66487041,12.96,53.55184447,9.3,39.20526449,3.4,27.25673298,19.9,33.98241206,6.6,63.41749089,26.8,84.46134347,60.02389385,6.22642873,65.6580938,8.448,67.1607,24.3913,19.7332,35.6553,24.2431,0,14.3976,1.7362,4.2346,Los Angeles,Long Beach,CalEnviroScreen 4.0 Top 25%,1502405.5703125,5122.25175137657
2035,6037980033,90802,16,,,0.03892377,17.64779091,11.79278699,69.4959552,2.038984364,99.81331674,0,0,8459.420086,96.4616154,1313.694279,72.7,339.0441176,34.7321094,,,64.25,97.72303098,151.05,98.28988876,6.26,98.39841165,28,99.60100798,15.25,96.26575029,69.90909052,8.535886066,98.43186061,39.36,40.49102692,,,8.8,19.51645065,,,,,,,,,,,,,,0,0,100,0,0,0,100,0,0,0,Los Angeles,Long Beach,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",41509674.2773438,31441.5381665434
2036,6037980031,90731,1175,,,0.03809217,16.77660236,11.75446846,68.08960797,1.902832026,99.71375233,0,0,5778.626709,93.77344336,1099.250832,63.95,391.0791793,42.42537779,,,128.85,99.68271743,348.35,99.88377885,8.705,99.13964262,18,97.52204956,16.5,96.81557847,69.51042102,8.487208599,98.2327318,101.63,93.09571286,,,14.35,62.46261216,8,34.38370033,,,,,,,,,,,,1.7021,88.5957,9.7021,32.9362,33.4468,19.7447,2.2128,3.0638,2.0426,6.5532,Los Angeles,Los Angeles,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",37394200.8320312,30079.8714001201
2037,6037980030,90245,0,,,0.04320513,32.1468575,11.88582151,72.61978843,0.353936176,81.50591164,0.00030753,2.862068966,15274.7666,99.03725931,1427.793511,76.225,,,,,49.75,95.78200821,46,88.80956334,9.54,99.33818663,6,58.69382612,2.75,60.52691867,67.36524307,8.225282798,97.13752334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,El Segundo,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",6226453.4453125,11043.1434348071
2038,6037239701,90003,5134,66.53399575,98.2602118,0.0438112,35.15868077,12.11496733,85.48848787,0.510113644,90.31736154,0,0,4866.87321,92.22305576,3238.402884,96.8875,787.9403354,92.53153491,87.70500892,95.24889729,5.2,43.03844718,1.5,10.64253694,0.05,7.346128392,0,0,1.5,42.31386025,55.87735803,6.822614317,84.10703174,113.88,95.42622134,9.38,99.127534,27.88,99.22731805,47.6,95.10250569,20.4,87.21071864,63.6,94.07035176,8.6,78.96928683,33.7,95.12040558,94.01083908,9.751979617,99.81089259,20.5493,73.1983,6.2524,83.7943,0,16.2057,0,0,0,0,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,596295.80859375,3487.23074919222
2039,6037239602,90003,4016,62.92097382,97.0373172,0.04435661,37.57311761,12.11496733,85.48848787,0.475244258,88.86123211,0,0,4721.480021,91.84796199,3411.112037,97.4875,787.9403354,92.53153491,91.37361531,97.731569,5.4,43.52370287,6,35.01577287,0.045,5.572468564,0,0,0.7,24.83390607,56.55650698,6.905538269,85.40136901,113.88,95.42622134,5.3,59.76392096,27.88,99.22731805,46.1,94.3178942,19.7,86.12802815,78.5,99.24623116,8.1,76.05413847,39.9,98.60583016,87.83812227,9.111668254,98.36106909,17.4552,79.0588,3.4861,79.4821,0.498,19.5966,0,0.4233,0,0,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,522685.80859375,3408.19081846064
2040,6037239601,90003,3682,62.39804875,96.72213817,0.04435661,37.57311761,12.13275518,86.38456752,0.499254987,89.86932172,0,0,4498.379964,91.21030258,3339.908089,97.225,787.9403354,92.53153491,90.49280148,97.07624449,7.5,51.6237402,7,37.60584426,0.05,7.346128392,0,0,1,35.71592211,58.14194973,7.099120514,88.07716241,113.88,95.42622134,6.67,86.02771363,27.88,99.22731805,44.7,93.43204252,11.8,68.15536608,61.8,92.82663317,3.7,26.86100989,39,98.25095057,84.73280906,8.789546343,96.43217347,20.0435,74.3889,5.5676,78.8702,0.4889,18.3053,0.163,0.2444,0,1.9283,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,615684.7421875,3527.48020875845
2041,6037239502,90001,4016,55.53872598,92.95259708,0.04435661,37.57311761,12.11505815,85.51337897,0.172587395,56.92594897,0,0,4693.863282,91.78544636,580.219292,26.7875,787.9403354,92.53153491,92.48249709,98.34908633,17.85,78.91004106,12,52.03387016,0.26,44.72534745,0,0,1.2,37.57159221,55.00489115,6.716086284,82.42688239,85.22,87.79910269,4.44,37.01565307,24.98,97.73180459,44.1,92.93849658,11.2,66.23359047,59.8,91.5201005,8.7,79.72410203,34.7,95.86818758,79.71954111,8.269507511,92.33484619,14.5667,79.9552,5.4781,78.1624,0.1992,21.1404,0,0,0,0.498,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,746120.296875,3976.68326561075
2042,6037239501,90001,3729,67.63486574,98.52496218,0.04490202,39.98755445,12.14625901,86.88238955,0.17988017,58.24517735,0,0,4610.929932,91.53538385,1152.544557,66.5125,787.9403354,92.53153491,96.79687517,99.89918084,23.5,84.97573722,17,63.37373402,0.23,40.13236267,0,0,1.5,42.31386025,60.01918969,7.328331139,90.93963908,76.06,82.6894317,7.37,92.95612009,22.09,93.5443669,48.4,95.67198178,19.8,86.30396535,62.1,93.04020101,7.7,73.41228527,31.5,92.63624842,88.97145463,9.229231656,98.80231972,17.4309,73.4245,9.1445,75.9185,1.5822,21.8557,0,0.4291,0,0.2145,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,691179.4140625,3887.25740215834
2043,6037601501,90304,3918,57.96664183,94.50327786,0.04259906,29.89421282,12.04273571,80.73428749,0.273644537,73.55320473,8.560984217,59.03448276,4644.753418,91.64791198,2987.806179,95.8,373.7939205,39.54040215,82.86815934,91.89666037,8.8,54.70324748,25.3,75.16187946,0.41,62.475182,0,0,0.5,22.08476518,61.13676847,7.464787286,92.29620411,58.43,67.17347956,5.39,61.94508596,15.75,70.30159521,48.6,95.78587699,22,89.13249425,63.4,93.91959799,6,57.24882874,25,80.13941698,74.85931495,7.765344089,86.52294503,14.5482,81.4446,4.0071,88.4125,1.3272,5.1302,0,0,4.926,0.2042,Los Angeles,Lennox,CalEnviroScreen 4.0 Top 25%,688665.36328125,3869.64625882821
2044,6037575402,90813,4129,64.73353545,97.71810388,0.03975537,20.84629745,11.70376562,66.42190417,0.336773841,80.01244555,0,0,13194.64356,98.56214054,980.0530426,56.65,339.0441176,34.7321094,76.18742456,85.84751103,7,50.31728257,17.8,64.5027395,0.36,57.45863666,10,82.96934061,0,0,53.93923397,6.585969754,80.13690106,128.01,96.97158524,8.8,98.48601488,27.87,99.11515454,52.9,97.60820046,25.4,92.71890648,64.5,94.71105528,9.1,82.32691307,29.2,89.21419518,94.75338616,9.829005883,99.89914271,18.7455,77.0647,4.1899,82.7077,4.8438,6.3211,0,4.6258,0,1.5016,Los Angeles,Long Beach,CalEnviroScreen 4.0 Top 25%,471328.9296875,2914.8217114794
2045,6037113233,91304,7345,44.82680504,81.78265255,0.06133785,84.57996266,11.18494089,56.63970131,0.302817929,76.76415681,0,0,422.0553284,48.17454364,959.663138,55.6375,726.638249,83.12726364,63.822534,71.39256459,5,42.60918253,22.75,71.9076872,0.88,83.0840503,0,0,2.2,54.84536082,56.52272644,6.901413672,85.33914126,50.82,57.67696909,4.86,48.53733641,12.04,46.32352941,16.7,59.11161731,18.1,83.55663825,45.8,77.19849246,5.9,56.19469027,34.7,95.86818758,62.61593507,6.495307653,69.67977811,9.9251,79.4826,10.5922,58.5296,19.1287,6.5623,0,14.3635,0,1.4159,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1674381.14453125,6164.18818165951
2046,6037573002,90806,4086,53.98402686,91.65405951,0.03975537,20.84629745,11.66444496,64.92843808,0.295817061,75.95519602,0,0,14167.36979,98.82470618,993.2065563,57.4375,339.0441176,34.7321094,89.45832977,96.30749842,7.5,51.6237402,16.9,62.77602524,0.35,56.39973527,10,82.96934061,0,0,54.33723488,6.634565586,80.98319851,71.3,79.16251246,7.98,96.35617141,14.7,64.60618146,51.1,97.02606935,18.3,84.04384896,64.4,94.64824121,2.9,15.83810515,31.5,92.63624842,78.4400622,8.136783962,90.82198689,16.0793,81.6446,2.2761,73.7396,5.7024,14.4395,0,5.2374,0,0.8811,Los Angeles,Long Beach,CalEnviroScreen 4.0 Top 25%,470308.375,2912.40351119797
2047,6037573402,90755,6384,42.89737616,79.32425618,0.04050375,22.19041693,11.67319958,65.33914126,0.371694022,82.80024891,0,0,20539.64339,99.5623906,1388.515461,75.125,311.1309642,25.75246659,58.9745468,64.39823566,16.3,76.95035461,117.05,97.47634069,1.255,88.44473858,0,0,12.2,93.74570447,60.03846755,7.330684963,90.97697573,44.28,47.95613161,6.56,84.30844239,13.1,54.7108674,16.2,58.14983548,6,43.2940858,32.9,58.50502513,5.2,46.99375325,16.3,45.5513308,56.41197661,5.851755515,60.19919314,9.3828,78.8534,11.7638,36.4035,26.4568,7.2995,0,25.8302,0.235,3.7751,Los Angeles,Signal Hill,CalEnviroScreen 4.0 Top 25%,4286358.484375,12619.2365971987
